entry_date,exit_date,direction,entry_price,exit_price,stop,target,pnl_pct,exit_reason,signal_bar_idx,alert_bar_idx,alert_bar_timestamp,alert_bar_open,alert_bar_close,alert_bar_high,alert_bar_low,alert_bar_ema,alert_close_minus_ema,alert_close_leq_ema,close_location_in_range,upper_wick_share,alert_body_pct,alert_candle_geometry_pass,alert_close_vs_ema_geometry_override_pass,symbol
2020-01-22 09:30:00,2020-01-22 09:40:00,short,115.64875545786352,113.52987679992565,116.31034548087345,114.98716543485358,0.01832167280615381,trail_stop,252,251,2020-01-21 10:55:00,115.95981086285899,116.05693131452536,116.31034548087345,115.70660876224463,114.94405491017604,1.112876404349322,False,0.5802571575841283,0.4197428424158717,0.16086557048732347,,,TSLA
2020-01-23 09:30:00,2020-01-23 09:50:00,short,117.84784443354924,115.28630012651435,118.71103156867326,116.98465729842522,0.021736030212069504,trail_stop,270,269,2020-01-22 10:55:00,118.24660920482187,118.37086312143573,118.71103156867326,117.90679783246547,117.6252801388934,0.7455829825423308,False,0.5770278814197359,0.422972118580264,0.1544997567495269,,,TSLA
2020-01-24 09:30:00,2020-01-24 09:45:00,short,465.41549903023457,447.3060004154149,468.1840123278332,462.6469857326359,0.0389103900762944,trail_stop,288,287,2020-01-23 10:55:00,466.67298878622404,467.1582811855362,468.1840123278332,465.64832319183046,462.6233435174605,4.534937668075713,False,0.5954822979941676,0.40451770200583237,0.19138481623074566,,,META
2020-01-24 09:30:00,2020-01-24 09:40:00,short,598.5391437209728,590.080464625313,602.4024591836468,594.6758282582988,0.014132207031731058,trail_stop,288,287,2020-01-23 10:55:00,600.6842926991461,600.5563635650531,602.4024591836468,598.838563002474,596.2662630241207,4.290100540932372,False,0.48200073045163705,0.48210340513770217,0.035895864410660755,,,SPY
2020-01-27 09:30:00,2020-01-27 09:50:00,short,91.604098961222,88.58691323874662,91.88392226163938,91.3242756608046,0.03293723486928915,trail_stop,306,305,2020-01-24 10:55:00,91.74711478506565,91.78668947693042,91.88392226163938,91.64992392318358,91.32828877979149,0.45840069713892717,False,0.5844723285189969,0.41552767148100317,0.16912381569002494,,,GOOGL
2020-01-27 09:30:00,2020-01-27 09:40:00,short,502.6816836592411,469.41367857565245,506.2791653801032,499.084201938379,0.06618105684976668,trail_stop,306,305,2020-01-24 10:55:00,504.3936776732617,504.81741097476265,506.2791653801032,502.93315023435827,502.8002547856652,2.017156189097477,False,0.5631357475475127,0.4368642524524873,0.12663818991966674,,,MSFT
2020-01-28 09:30:00,2020-01-28 09:45:00,short,632.6612716193453,623.0679701139253,636.793459409507,628.5290838291835,0.015163408818853672,trail_stop,324,323,2020-01-27 10:55:00,634.8707815042411,634.900350238518,636.793459409507,632.977760499595,630.5945310314462,4.30581920707175,False,0.5038630626563991,0.4961369373436009,0.00774923152348979,,,SPY
2020-01-28 09:30:00,2020-01-28 09:40:00,short,459.2982188287273,448.30693763265276,460.8343197806244,457.76211787683013,0.023930598346546535,trail_stop,324,323,2020-01-27 10:55:00,460.18347245203734,460.17882357371633,460.8343197806244,459.5279828201373,459.3126988500684,0.8661247236479426,False,0.4982181269190574,0.4982231600829783,0.0035587129979642645,,,META
2020-01-29 09:30:00,2020-01-29 09:40:00,short,459.0812697510152,445.54945321363635,460.90137834287833,457.2611611591521,0.029475862835174914,trail_stop,342,341,2020-01-28 10:55:00,460.14635322899903,460.06581818262583,460.90137834287833,459.310925213622,459.2477816370641,0.8180365455617107,False,0.4746401859429886,0.47472327224904465,0.050636541807966715,,,META
2020-01-29 09:30:00,2020-01-29 09:40:00,short,638.3304302806378,627.6608162135426,642.8925548679301,633.7683056933454,0.016714876122080422,trail_stop,342,341,2020-01-28 10:55:00,640.2456500573196,641.2940467048996,642.8925548679301,638.6497551582169,634.9593643078838,6.334682397015854,False,0.623242134345645,0.376757865654355,0.24710019781982262,,,SPY
2020-01-30 09:30:00,2020-01-30 09:45:00,short,531.1924911613341,520.6483290844577,533.228830120328,529.1561522023403,0.019849983296683974,trail_stop,360,359,2020-01-29 10:55:00,532.3125768223535,532.3743743849524,533.228830120328,531.4582202714698,528.3648649234701,4.009509461482253,False,0.5174229173487112,0.48257708265128885,0.034901851832959664,,,AMZN
2020-01-30 09:30:00,2020-01-30 09:40:00,short,477.45291394565675,462.3496131526079,479.41304522153024,475.49278266978325,0.031633068627093745,trail_stop,360,359,2020-01-29 10:55:00,478.27220834470745,478.83191741913527,479.41304522153024,477.6917598255695,475.7041580611385,3.1277593579967515,False,0.6623873044187375,0.33761269558126256,0.3251692460420861,,,MSFT
2020-01-30 09:30:00,2020-01-30 10:00:00,short,466.2611507122223,458.5315245423827,467.75553086040856,464.766770564036,0.01657789021888786,trail_stop,360,359,2020-01-29 10:55:00,467.17110635976394,467.078706821296,467.75553086040856,466.4943979111778,466.10446402391324,0.9742427973827716,False,0.46332062807065777,0.46341228416964764,0.07326708775969455,,,META
2020-01-31 09:30:00,2020-01-31 10:45:00,short,472.00844161991625,466.8662378597113,475.23520481364403,468.7816784261885,0.01089430464963103,trail_stop,378,377,2020-01-30 10:55:00,473.99999243925714,473.47841708566074,475.23520481364403,472.24456390186714,470.9242991225577,2.5541179631030104,False,0.4125714922626747,0.4130259736375328,0.17440253409979248,,,META
2020-02-03 09:30:00,2020-02-03 09:40:00,short,631.7177518557046,623.3796448305692,634.8192264141228,628.6162772972864,0.01319910197337619,trail_stop,396,395,2020-01-31 10:55:00,633.7786949461002,633.0731418381218,634.8192264141228,632.0337687400746,631.4239009279813,1.64924091014052,False,0.3731426643926287,0.3735585278200672,0.25329880778730407,,,SPY
2020-02-03 09:30:00,2020-02-03 09:40:00,short,126.16159133369077,118.3781893929991,126.85585934796983,125.4673233194117,0.06169391063009797,trail_stop,396,395,2020-01-31 10:55:00,126.55817958972403,126.52229904851647,126.85585934796983,126.22470368553353,126.06168656742466,0.46061248109181463,False,0.47150866370145517,0.471642379150541,0.05684895714800379,,,TSLA
2020-02-04 09:30:00,2020-02-04 09:40:00,short,492.23283047542833,484.82704545982,494.870980170189,489.59468078066766,0.015045288646137996,trail_stop,414,413,2020-02-03 10:55:00,493.65398099907884,493.6959692482761,494.870980170189,492.47907001043353,490.4017140056,3.2942552426761154,False,0.5087562477543068,0.4912437522456931,0.01755427519969273,,,META
2020-02-05 09:30:00,2020-02-05 09:40:00,short,470.8335546312051,474.20403498579856,473.96705146006855,467.7000578023417,-0.0071585389814315,stop_loss,432,431,2020-02-04 10:55:00,472.7483430810343,472.28660723580924,473.96705146006855,471.069089175793,467.0045623970242,5.282044838785055,False,0.4201290219070606,0.4205397653540911,0.1593312127388483,,,MSFT
2020-02-05 09:30:00,2020-02-05 09:40:00,short,787.2460587993132,777.4343798983525,790.3233450249222,784.1687725737042,0.012463293771105347,trail_stop,432,431,2020-02-04 10:55:00,788.6809102052613,789.2815207732102,790.3233450249222,787.6398787386826,783.1180479886591,6.163472784551118,False,0.611761751189387,0.3882382488106129,0.22381893561650493,,,NVDA
2020-02-07 09:30:00,2020-02-07 09:45:00,short,639.5427746173328,636.285287951457,643.5016831732206,635.5838660614451,0.005093461759184023,trail_stop,468,467,2020-02-06 10:55:00,641.7098840994262,641.6543499802967,643.5016831732206,639.862705970318,635.7390006154642,5.915349364832537,False,0.49234823690284524,0.4923908488256528,0.015260914271501969,,,AMZN
2020-02-07 09:30:00,2020-02-07 09:55:00,short,834.7661767208605,812.5037766040922,837.619188084655,831.913165357066,0.02666902509660817,trail_stop,468,467,2020-02-06 10:55:00,836.3561565769279,836.4466732283893,837.619188084655,835.183768605163,834.9927223354409,1.4539508929483418,False,0.5185573302097917,0.48144266979020833,0.037166760068886334,,,NVDA
2020-02-10 09:30:00,2020-02-10 09:50:00,short,342.6265943565868,324.9954374141613,344.2964479778188,340.9567407353548,0.05145881035748194,trail_stop,486,485,2020-02-07 10:55:00,343.48895174806046,343.6052556274857,344.2964479778188,342.7979933532634,342.0756759980062,1.5295796294794854,False,0.5387298760960608,0.4612701239039392,0.07761588340370343,,,AAPL
2020-02-11 09:30:00,2020-02-11 10:35:00,short,790.5911282992313,796.128716067759,795.7308506424379,785.4514059560247,-0.007004363659431035,stop_loss,504,503,2020-02-10 10:55:00,793.4055019807421,793.3116953389919,795.7308506424379,790.9866216100363,787.791397188671,5.520298150320855,False,0.4900846297841096,0.49014258076800227,0.019772789447888125,,,NVDA
2020-02-12 09:30:00,2020-02-12 09:55:00,short,551.5665952156368,533.9791469704203,553.3592043958389,549.7739860354346,0.031886354971044986,trail_stop,522,521,2020-02-11 10:55:00,552.4945506340914,552.7069196054136,553.3592043958389,551.8425164738737,550.0660725390859,2.6408470663277512,False,0.5699281434376489,0.4300718565623511,0.14002153524574018,,,MSFT
2020-02-12 09:30:00,2020-02-12 09:40:00,short,139.5243958795947,137.91998679187495,140.00922808858215,139.03956367060724,0.011499129436147504,trail_stop,522,521,2020-02-11 10:55:00,139.77468809359416,139.8286632713548,140.00922808858215,139.59419297608272,139.34785634934582,0.48080692200898056,False,0.5649408645452867,0.4350591354547133,0.13004966600436474,,,GOOGL
2020-02-12 09:30:00,2020-02-12 09:40:00,short,518.2373325888519,498.5066640215263,520.4433507934174,516.0313143842865,0.03807264997440681,trail_stop,522,521,2020-02-11 10:55:00,519.490390723432,519.4494658761936,520.4433507934174,518.4965808792915,516.0579919300894,3.3914739461041563,False,0.48946975705135304,0.4895083199460926,0.021021923002554378,,,META
2020-02-13 09:30:00,2020-02-13 09:50:00,short,545.3531304029539,542.369962129454,548.137338772739,542.5689220331687,0.005470158888233744,trail_stop,540,539,2020-02-12 10:55:00,547.0034898199658,546.7592861330302,548.137338772739,545.6259433746411,543.3499269733454,3.4093591596847546,False,0.45128009681289283,0.45148165582845007,0.09723824735865712,,,MSFT
2020-02-14 09:30:00,2020-02-14 09:40:00,short,584.4718249054206,558.8936613097148,586.0724131253841,582.8712366854571,0.04376286846649077,trail_stop,558,557,2020-02-13 10:55:00,585.4467949867158,585.3897642035541,586.0724131253841,584.764207008925,580.7874591730445,4.602305030509683,False,0.4781793837826718,0.47822596974373605,0.04359464647359221,,,SPY
2020-02-14 09:30:00,2020-02-14 09:40:00,short,819.0417088359753,811.502125325806,824.506080554248,813.5773371177027,0.009205371874021675,trail_stop,558,557,2020-02-13 10:55:00,821.899099593403,822.0579424704383,824.506080554248,819.4514345532519,818.2827855191963,3.7751569512420247,False,0.5156657690118643,0.48433423098813566,0.031425123936283376,,,NVDA
2020-02-19 09:30:00,2020-02-19 09:55:00,short,155.51723176667028,135.46169772692932,156.23571041459283,154.79875311874773,0.12896020467899796,trail_stop,612,611,2020-02-18 10:55:00,155.78107174798717,156.0493475579432,156.23571041459283,155.59502928131093,155.40983797381153,0.6395095841316731,False,0.7091176141008309,0.2908823858991691,0.41873530531762226,,,GOOGL
2020-02-20 09:30:00,2020-02-20 09:40:00,short,430.9172878809142,409.1345686158818,433.6356372980712,428.19893846375726,0.05054965274693776,trail_stop,630,629,2020-02-19 10:55:00,432.37103671191755,432.3973794564151,433.6356372980712,431.1328543080682,431.0769982623101,1.3203811941049821,False,0.5052476197088811,0.49475238029111895,0.010525380986984861,,,AAPL
2020-02-25 09:30:00,2020-02-25 10:05:00,short,396.73405048667513,372.3544916991651,398.1643482341907,395.30375273915956,0.061450633636320126,trail_stop,684,683,2020-02-24 10:55:00,397.5850499901115,397.5117081269283,398.1643482341907,396.9325167450476,396.24282710588045,1.2688810210478323,False,0.47018718630384804,0.47027393696697967,0.0595388767291723,,,AAPL
2020-02-26 09:30:00,2020-02-26 09:40:00,short,386.6075952633081,388.9809906766557,388.78659737796676,384.42859314864944,-0.006139029451118691,stop_loss,702,701,2020-02-25 10:55:00,387.9306470035455,387.6563408923264,388.78659737796676,386.8009957611887,383.2221936230897,4.434147269236689,False,0.4307737886140693,0.4310786046851362,0.13814760670079454,,,AAPL
2020-02-27 09:30:00,2020-02-27 10:00:00,short,140.21889503582406,125.62462255674102,141.09479864535908,139.34299142628905,0.1040820673658454,trail_stop,720,719,2020-02-26 10:55:00,140.76479324733452,140.6187024621084,141.09479864535908,140.28903955560185,139.94886845514773,0.6698340069606559,False,0.4091333386085245,0.40955839309734837,0.18130826829412713,,,GOOGL
2020-02-28 09:30:00,2020-02-28 09:40:00,short,636.5469319705254,628.0471326359276,638.6760194292256,634.4178445118253,0.013352981387068226,trail_stop,738,737,2020-02-27 10:55:00,637.7419462589277,637.7993589089849,638.6760194292256,636.8653646528518,634.6958196060998,3.1035393028851104,False,0.5158323211692809,0.48416767883071904,0.031708225558173875,,,SPY
2020-03-03 09:30:00,2020-03-03 09:40:00,short,704.3653227255414,686.8028747224454,706.9453181116298,701.785327339453,0.024933720381262046,trail_stop,774,773,2020-03-02 10:55:00,705.6535776326696,706.00895072014,706.9453181116298,704.7176815663246,703.3873519748429,2.621598745297092,False,0.5796588121777533,0.4203411878222467,0.1595292051656102,,,META
2020-03-04 09:30:00,2020-03-04 10:00:00,short,649.5368859498726,637.0558658327893,652.9343050459196,646.1394668538256,0.01921525995991935,trail_stop,792,791,2020-03-03 10:55:00,651.4425579915599,651.3533596561964,652.9343050459196,649.8618168583017,648.6974133589963,2.655946297200103,False,0.4854511089434298,0.48551758811359447,0.029031302942975734,,,SPY
2020-03-05 09:30:00,2020-03-05 10:15:00,short,705.2527105734538,691.2688112569535,707.5868197823312,702.9186013645764,0.01982821066384797,trail_stop,810,809,2020-03-04 10:55:00,706.6425723944812,706.5496365329168,707.5868197823312,705.6055133301188,703.9952557493316,2.554380783585202,False,0.4765154838837521,0.47657816225025135,0.046906353865996515,,,META
2020-03-05 09:30:00,2020-03-05 10:00:00,short,628.9698656347064,612.4669057284646,632.8544701145612,625.0852611548515,0.026238077224237665,trail_stop,810,809,2020-03-04 10:55:00,630.7765300536106,631.3610653053362,632.8544701145612,629.2845078886506,629.0365833837702,2.324481921565962,False,0.5816748988585998,0.41832510114140015,0.16373709712754486,,,SPY
2020-03-06 09:30:00,2020-03-06 09:35:00,short,705.0146818526168,708.7121823951347,708.358003393438,701.6713603117956,-0.005244572400679256,stop_loss,828,827,2020-03-05 10:55:00,706.1658569708178,707.5579378735778,708.358003393438,705.3673655353845,703.226292549125,4.331645324452779,False,0.7324766294569104,0.2675233705430896,0.46547959627114455,,,META
2020-03-10 09:30:00,2020-03-10 10:00:00,short,763.7118717413312,759.820467959644,767.7733673539236,759.6503761287387,0.005095382074936696,trail_stop,876,875,2020-03-09 11:55:00,765.8145334209692,766.05221860795,767.7733673539236,764.0939187006815,761.5247245442297,4.527494063720269,False,0.5322264534233772,0.46777354657662285,0.06459804426713785,,,AMZN
2020-03-10 09:30:00,2020-03-10 09:40:00,short,217.0095063022761,216.51517243815815,218.15145628977302,215.86755631477916,0.002277936448688945,trail_stop,876,875,2020-03-09 11:55:00,217.783956221247,217.48506103205298,218.15145628977302,217.11806533494357,216.239421479673,1.24563955237997,False,0.35513732280536825,0.35562539695993045,0.2892372802347013,,,TSLA
2020-03-11 09:30:00,2020-03-11 09:40:00,short,760.8091846696333,756.4931169059263,763.1892444788724,758.4291248603942,0.005672996397357066,trail_stop,906,905,2020-03-10 11:55:00,761.9662036967871,762.4123657137766,763.1892444788724,761.189779559413,757.4504663532865,4.961899360490065,False,0.6114566664636182,0.3885433335363818,0.22314070761994192,,,AMZN
2020-03-12 09:30:00,2020-03-12 09:50:00,short,785.2001229431107,775.2549203765975,788.468320724638,781.9319251615834,0.012665818911535965,trail_stop,936,935,2020-03-11 11:55:00,787.4281230942071,786.632065435941,788.468320724638,785.5929194028121,785.0662887762286,1.5657766597123555,False,0.36139165174654136,0.3617573736699814,0.27685097458347724,,,MSFT
2020-03-13 09:30:00,2020-03-13 09:40:00,short,124.74571681665866,124.55462715918006,125.17354303303875,124.31789060027856,0.0015318334156470303,trail_stop,966,965,2020-03-12 11:55:00,124.966297689851,125.01530419002445,125.17354303303875,124.8081208770972,124.5007230856724,0.5145811043520467,False,0.566969762392816,0.43303023760718395,0.1341092743738433,,,GOOGL
2020-03-16 09:30:00,2020-03-16 10:00:00,short,660.4557321331143,658.6891076435579,664.8135904098823,656.0978738563464,0.002674856774807064,trail_stop,996,995,2020-03-13 11:55:00,662.9316042587988,662.6673611912889,664.8135904098823,660.7861251957122,660.4112588257733,2.2561023655156305,False,0.4671017365855466,0.4672879965448302,0.06561026686962321,,,SPY
2020-03-16 09:30:00,2020-03-16 09:40:00,short,130.51104943262504,125.5574642227076,130.92530148236168,130.0967973828884,0.03795529368166398,trail_stop,996,995,2020-03-13 11:55:00,130.78379123814628,130.7177764165027,130.92530148236168,130.57633760142576,129.8957929859193,0.8219834305834013,False,0.40531075794316845,0.405515447145618,0.1891737949112136,,,GOOGL
2020-03-17 09:30:00,2020-03-17 09:40:00,short,684.6500203319317,670.0494945771596,686.9119169604458,682.3881237034177,0.021325531762481323,trail_stop,1026,1025,2020-03-16 11:55:00,686.124050747473,685.7799877206578,686.9119169604458,684.9925165902268,684.7313386362009,1.0486490844568834,False,0.4102693438269717,0.41047518026835,0.1792554759046783,,,META
2020-03-18 09:30:00,2020-03-18 09:40:00,short,498.1288814434685,460.86748775987945,499.6652760006257,496.59248688631135,0.07480271687040851,trail_stop,1056,1055,2020-03-17 11:55:00,499.052794385054,498.9904756111825,499.6652760006257,498.37807047870785,496.6562339819595,2.3342416292230155,False,0.47576328880426433,0.4758227067415836,0.04841400445415202,,,AAPL
2020-03-19 09:30:00,2020-03-19 10:15:00,short,214.82678848558982,205.31908776604905,215.7714486539721,213.88212831720753,0.044257519216131296,trail_stop,1086,1085,2020-03-18 11:55:00,215.4700748595961,215.2353010341985,215.7714486539721,214.93425561339652,214.30735414726027,0.9279468869382299,False,0.3595890149719947,0.3599812465817811,0.2804297384462242,,,TSLA
2020-03-20 09:30:00,2020-03-20 09:40:00,short,759.7370963044668,762.7649829603399,762.3837910648076,757.090401544126,-0.00398544005630555,stop_loss,1116,1115,2020-03-19 11:55:00,761.5076717557007,760.9926816917455,762.3837910648076,760.1171548819077,753.2680928849308,7.724588806814722,False,0.3862670226668795,0.3865284229187665,0.22720455441435397,,,SPY
2020-03-26 09:30:00,2020-03-26 09:40:00,short,180.7795437938217,176.47021885837876,181.25780652962015,180.30128105802322,0.023837458846326647,trail_stop,1236,1235,2020-03-25 11:55:00,181.0650047204625,181.0627782215483,181.25780652962015,180.8699787832133,180.34966687540026,0.7131113461480538,False,0.4971264694732708,0.4971325825548236,0.005740947971905548,,,GOOGL
2020-03-27 09:30:00,2020-03-27 09:40:00,short,808.4373302233636,758.7035950694222,813.5409564333119,803.3337040134153,0.0615183555912743,trail_stop,1266,1265,2020-03-26 11:55:00,811.6994568219433,810.6809400048755,813.5409564333119,808.8417510989129,806.2922341597689,4.388705845106642,False,0.39138296266805955,0.3918746852555095,0.21674235207643094,,,MSFT
2020-03-31 09:30:00,2020-03-31 09:40:00,short,781.5934088958186,771.6689417294153,786.5622344256666,776.6245833659706,0.01269773651293177,trail_stop,1326,1325,2020-03-30 11:55:00,784.5678832545312,783.9772508953935,786.5622344256666,781.9844010963667,778.5528857579961,5.424365137397331,False,0.43532598407892376,0.43565394973441596,0.12902006618666026,,,SPY
2020-03-31 09:30:00,2020-03-31 09:45:00,short,749.3088881973205,710.2428239116932,751.5293291850376,747.0884472096034,0.05213612823893225,trail_stop,1326,1325,2020-03-30 11:55:00,750.6291761911355,750.5838286756048,751.5293291850376,749.6837300623516,746.2192283423577,4.36460033324704,False,0.48769995726005905,0.48772942229843463,0.024570620441506315,,,META
2020-04-02 09:30:00,2020-04-02 09:40:00,short,532.7136722936721,530.5279882134435,535.855148306602,529.5721962807421,0.004102924692767594,trail_stop,1386,1385,2020-04-01 11:55:00,534.399727980293,534.435487709948,535.855148306602,532.9801623748594,529.8176440216262,4.617843688321841,False,0.5062025935572023,0.4937974064427976,0.012438227700572142,,,AAPL
2020-04-07 09:30:00,2020-04-07 09:40:00,short,821.3964160927716,817.7961267006772,825.560281477377,817.2325507081662,0.0043831325795409435,trail_stop,1476,1475,2020-04-06 11:55:00,823.3898544050575,823.97661907798,825.560281477377,821.8073197526478,816.579511289838,7.397107788141966,False,0.5780233011805451,0.4219766988194549,0.15634709756195814,,,AMZN
2020-04-08 09:30:00,2020-04-08 09:40:00,short,886.2601631533032,852.2990814292978,889.7885741254594,882.731752181147,0.038319539945440316,trail_stop,1506,1505,2020-04-07 11:55:00,887.9073556721268,888.5838162067324,889.7885741254594,886.7035149107585,881.169519555908,7.41429665082444,False,0.6094862902513977,0.39051370974860233,0.21926987053674835,,,MSFT
2020-04-09 09:30:00,2020-04-09 09:55:00,short,801.2307483018823,782.7242028625506,804.13276277856,798.3287338252045,0.02309764756102314,trail_stop,1536,1535,2020-04-08 11:55:00,803.2562290853348,802.5072805053487,804.13276277856,801.6315640839242,793.5893212239197,8.917959281429034,False,0.35011869440944254,0.35044544645937875,0.29943585913117876,,,META
2020-04-13 09:30:00,2020-04-13 09:35:00,short,356.0967466239085,357.2743042770671,357.09575639886765,355.0977368489493,-0.0033068475472545628,stop_loss,1596,1595,2020-04-10 11:55:00,356.68339774494785,356.68723832120423,357.09575639886765,356.2748840659414,355.1407694345236,1.5464688866806569,False,0.5023366469093441,0.49766335309065596,0.004678652334022497,,,TSLA
2020-04-14 09:30:00,2020-04-14 10:20:00,short,362.3202472923437,341.94495235623356,364.6254619373758,360.0150326473116,0.05623559568745279,trail_stop,1626,1625,2020-04-13 11:55:00,363.4753896856439,363.65109949831015,364.6254619373758,362.50149804136436,362.0295475000871,1.6215519982230262,False,0.541252824073236,0.4587471759267639,0.08272730670996979,,,TSLA
